timestamp,hour,day_of_week,bid_ask_spread,order_book_imbalance,trade_intensity,price_volatility,total_volume,avg_trade_size,market_depth,price_trend,momentum,expected_slippage,maker_probability
2025-05-18 15:43:25.689173,23,2,64.04464360960054,0.5628786576115081,0.44239024910271135,0.008303136222149014,230.62211806171226,0.1457890529822993,821.4098689725647,-0.005745495401740886,-0.07414941031255551,0.0067477990370834635,0.9996975194939669
2025-05-21 21:18:58.987920,20,0,97.39907781523975,-0.2744460998370517,1.1787098060201986,0.0724010704965743,817.6972653511432,0.5645683508855148,955.1495774810089,-0.017621878443713913,0.0815437518765025,0.01023048198604326,0.9999870931066057
2025-05-23 00:51:35.904924,0,2,92.22718985594058,0.910574952406594,1.134468483548545,0.0790124811087732,323.4741052042265,1.8008679484887293,316.5215612617648,-0.027494988853027858,-0.06274814240749611,0.009894696711532364,0.9994793505420692
2025-05-23 01:04:47.474736,11,4,27.59996290041108,0.3053116080204368,0.8876791874320158,0.01601831510795407,654.7598925262309,2.0884693811514654,524.069525096892,-0.0047039644176869455,-0.08010537503526678,0.003213135528731208,0.9259465045978172
2025-05-17 16:03:12.638955,0,3,68.29010191150289,-0.9285083887032248,0.9219643673692637,0.07171237220514405,305.6517498057643,3.0878002216930582,316.25258644429476,0.015113491053668028,0.04855147952188615,0.007540288995740934,0.9960554966841694
2025-05-18 09:23:43.481056,8,4,17.49722894269458,0.2974240670216648,0.14345342020960505,0.07455350545317363,1401.2845620449946,1.0237149423579315,629.5354272098709,-0.009341489582008288,0.019815828472114362,0.0019599608062419592,0.9345702747137706
2025-05-17 10:37:34.255996,13,2,28.00381532471194,-0.3307761528411759,0.739205881004981,0.039926229955748294,355.21017321494594,0.2681112047898173,594.4797525862612,0.027363588923430694,-0.025272919760653156,0.0031561376044913834,0.9563998014413054
2025-05-21 22:34:06.959165,13,1,67.50367211995152,-0.40141476993622516,4.088087793863469,0.07862480211004064,432.63474088505774,0.8737791814810413,233.29107898525552,-0.04708253457160817,0.06341980022657688,0.00778161462170895,0.8685011066685792
2025-05-17 08:29:43.896242,8,2,80.15160497486568,0.04470179792476192,2.0276336636325953,0.004320655886664642,213.92338706004395,2.785491363606459,476.57526784215975,0.006705214037787,0.097391696411664,0.008380740889015883,0.9981323823026907
2025-05-23 11:31:25.351918,0,2,22.88798029399393,-0.023010039883893496,0.30971599567882324,0.02978747315350585,799.9054426959851,0.7275319945667379,613.1194438676431,-0.024357586510141985,0.04011339074576701,0.0022142823988755213,0.9522243358941621
2025-05-21 15:09:27.450242,19,2,81.93138761374787,0.21408930863369524,3.508224754371279,0.08039466945931793,1108.4895906217782,0.6385784877995428,894.7707612757387,-0.031353118101703416,0.051392911661288704,0.009004986167688727,0.9992810129114842
2025-05-22 23:41:36.257075,2,0,71.80074861021262,0.07082612242536879,3.9658354964936113,0.08913872429106862,43.328490297724315,3.1433127212233387,35.124392967040535,-0.005841678713379772,0.01116822291098949,0.008114960837937824,0.790939323857527
2025-05-19 19:39:03.099050,9,0,93.34655144830346,-0.29810203147790415,2.9539136054891872,0.04005983232560286,857.5159873772817,1.2653837964777024,751.6512753966922,-0.007367099508374953,0.04583647327703266,0.010105603734434773,0.9997092552357973
2025-05-20 21:12:11.066583,12,1,7.062976650118692,-0.15033965647713132,0.7846651853924678,0.0419588958264054,146.97299972114092,3.8281182981463133,552.0744626412131,0.03204846871206396,-0.08533525983555555,0.0008837492740989543,0.6655783463742087
2025-05-20 23:53:59.407350,13,1,56.81348564128407,0.7675543412173573,0.17824264910455098,0.06741413192688961,866.9727265854141,2.7424755372086382,224.84453759913887,0.008737092062990738,-0.013043532838965888,0.006000513383473593,0.9899245445287863
2025-05-20 12:07:25.209088,20,2,60.386034087498786,-0.7608882192821014,0.25250156513728544,0.053951827285152874,905.6066911211803,1.7836053348211884,655.4381509423338,0.010309746978868307,-0.02059820118246052,0.006438982080701702,0.9991627542034699
2025-05-20 07:52:54.948872,16,1,68.24815962453219,-0.6831798932483835,2.119438949741429,0.001532579962608434,834.8910848930874,3.2868178655009546,101.91062583112921,0.028651810862507635,-0.019379624005312346,0.007441769143390917,0.9598408494459663
2025-05-22 07:26:54.734728,23,3,92.80726646220305,-0.24182873663769255,1.53970407272449,0.0350533209775299,173.73063715462627,2.4455443081889947,113.32240815593427,-0.00155741768572637,0.03186305250247321,0.009806022112987214,0.9983976419507546
2025-05-24 04:00:02.256602,8,0,87.22713902198483,-0.16355367293752,5.056394528328231,0.08858217556797757,1430.1851699617928,3.8682585586547362,166.45365752617334,0.00785155142854459,-0.0008153564685306147,0.009970043497669182,0.923022585666294
2025-05-17 17:47:35.473691,1,3,69.15572339271449,0.20853677687415395,2.2614680997973142,0.06623316355480101,516.8475645368751,4.0926739459958394,860.6375087771461,-0.022520213084598395,-0.053506920332073715,0.007591205736375498,0.9989723731732486
2025-05-23 21:50:11.299723,4,6,38.295037952232306,-0.9008609304056032,1.728587944426849,0.01837522084912388,403.44573583200764,4.847419750748726,143.14893631212723,0.040928618449168536,0.0767372566601595,0.004658062055990936,0.6831958685206165
2025-05-23 07:23:23.482337,1,4,16.665276673471855,0.9724623284945255,0.9214925762176933,0.0226028903790556,331.8527055946042,3.984629335797048,406.9711721680908,0.0026499374423155087,-0.005889074319136767,0.0023672930945298153,0.7100891847665683
2025-05-23 14:40:00.533897,10,6,39.43689353345781,0.09694747395531045,0.9388047632818539,0.019100296296640777,1345.5790991220485,4.385969233670419,674.6045927775904,-0.014899587303907436,-0.09789965687290708,0.004298022187462959,0.9891440115158496
2025-05-19 06:25:19.599025,11,1,76.89331019955651,0.7004738174437424,0.4185753240103153,0.09218437151461935,234.67977150366022,2.8595136715513894,775.589295208674,0.022767828203021125,-0.02092354419219178,0.008096229510008792,0.9998944684735784
2025-05-17 09:23:26.179840,10,3,78.43359515721593,0.5964206197944066,1.2897320098207397,0.04379582949781395,872.4750585013994,3.0295213030028063,139.16712681706653,0.049762107009005734,-0.029342635031808652,0.008590197612877075,0.994484239852571
2025-05-18 16:06:53.794281,7,1,46.004181637319014,-0.29017856314889157,4.284761563446643,0.01286398239627434,420.45824150567563,4.675088946501898,831.955134976023,-0.002253335718107019,-0.09261277155048567,0.005623467367811499,0.9062828795978527
2025-05-23 19:43:56.196794,8,1,77.54813938693289,0.0515222529872188,4.7413679618001625,0.07468072201097889,1155.2758956644582,0.850888074123895,185.11699473182546,0.03310765737608075,-0.03840712750442783,0.008821584102267849,0.8783727633495327
2025-05-19 02:43:25.817505,11,2,18.24842249286799,-0.7731433926964024,2.8169896082752817,0.052285607953175134,111.61657379191047,0.7779471437643829,679.5374611479327,0.03875327055164449,0.07685021242851797,0.002863282544534633,0.5912046730076231
2025-05-19 07:52:02.728623,11,2,79.96053301035703,0.6469318372339505,4.293666060024679,0.07181672138102517,532.3361374267474,1.825529071061155,354.9227868026401,0.03087738086367039,-0.09358065771452131,0.009153939664540364,0.9679250779620802
2025-05-17 20:58:31.712643,12,6,71.04442151027985,0.2017179696376714,1.2248530996612963,0.004314305658057427,27.614200710336416,4.749639809158964,287.017352010038,0.0448353230145476,-0.01352557017435805,0.007632844411129256,0.9954152680390301
2025-05-23 02:28:46.922339,11,6,73.60573991153922,-0.35843276843788896,0.1852943133404921,0.04353544996283667,157.6848916913703,4.65412827393994,789.67327430706,-0.026452016498997324,0.07912224302761957,0.0075516232369854126,0.999892303207684
2025-05-18 12:17:27.528663,6,0,48.63012105202218,0.5885078993174329,0.5877673300234159,0.011992590137410391,832.9478903522046,3.956852026787189,665.6283762428584,-0.032992436770969934,-0.0574926247042326,0.005221677203380359,0.9962734390058718
2025-05-22 19:50:16.646771,7,5,84.30505471592649,0.24985660088807715,1.1077188138236003,0.029440898677905825,2820.2423385788643,4.830945177175765,183.89845685953912,0.018161554529637924,-0.02766860837926548,0.008780648575641117,0.9983960147003396
2025-05-18 15:31:49.882755,17,2,80.5589766912859,0.7123558876314946,0.7555201790960899,0.030660552887541707,974.7231414368872,0.43985786639360575,769.9868409217178,0.0033042222151139613,0.040400035232947995,0.008727872834456507,0.9998797518515377
2025-05-17 23:46:37.932249,21,3,80.65587452230565,0.26911180045941574,1.1088014601448686,0.045181721407244926,1024.3656739496164,2.4196513089330196,125.4194320993481,0.031086216111278223,0.017408708060578593,0.00837106505024786,0.996322599115798
2025-05-18 19:30:48.392330,11,2,26.19891296577378,0.022187055157247837,4.909254436677946,0.02330202645888689,2064.6025882017334,1.295827131519982,804.186010034296,0.00041051886490448556,0.03480050424157415,0.00353923415413329,0.4044145345922904
2025-05-22 23:53:17.847526,10,2,52.96647835847638,-0.5467130152349116,0.4665227851054344,0.07626689941558516,175.49999323906408,3.2635272361935534,90.95175613316383,-0.022598631810214233,-0.0521848700993963,0.005837940866855814,0.9677087906556305
2025-05-19 22:42:41.280619,20,2,87.77808093491852,-0.5860856449263405,1.8441516340244772,0.06667480029418056,2794.322553457025,0.3577350621604702,653.2537467596329,-0.03987973682346907,0.09855021496511421,0.009595192712553102,0.9997491569772708
2025-05-21 02:42:32.700556,23,2,97.69763284366343,0.5416406143996755,1.9560487261537933,0.041674705275017154,2258.6144747106005,1.9426127609518724,795.7965537291291,-0.011266548141372502,0.0682077992606419,0.01043351858025044,0.9999454768302232
2025-05-19 01:54:28.032178,18,0,86.38333952895732,0.9452085069930294,1.8148155921191016,0.05587688580298661,1801.2364326002894,1.071874299695762,988.3178098561025,-0.015544429438914065,-0.060389866982476705,0.0094999751380502,0.9999439754037277
2025-05-19 01:44:39.599411,7,0,83.00684752437495,-0.25363918182975254,11.727558142128528,0.06786248485741678,1159.860520413137,3.7358618342413554,140.79778932599388,0.04704680448284448,0.0038637620480389545,0.010817744197304122,0.009248977154738769
2025-05-19 00:53:33.313766,8,0,52.1281384700648,-0.4398914674051071,3.468427922496439,0.08950455078112833,2236.427558192564,3.9254284225661733,901.3926726362014,-0.018754672302689325,0.06782512103267095,0.006214632469640872,0.9845139425289275
2025-05-21 08:18:39.592831,20,2,88.72390348355668,-0.004558080686306365,0.5939046802419582,0.01284088895347995,293.5918476333253,3.5328752661623435,191.12760330633694,-0.0037538627207069687,0.018952670912617077,0.008932082780413008,0.999363510106508
2025-05-24 00:44:00.102606,7,1,39.561441178865934,0.32252882904937397,0.1961847293992121,0.008428312171263042,1203.361506700846,3.303600298314833,338.75559874493,0.03453460361989974,0.08310370594158839,0.0041663821204836245,0.9695534965061542
2025-05-18 15:53:04.465927,19,4,50.17640233378868,-0.5222627613600188,1.5604697379693493,0.0904760149400245,221.4648663588336,0.8978144937111815,562.2834408285229,-0.0020679360337388488,0.01996196655667879,0.0056070362638857806,0.9851562123039576
2025-05-19 14:55:39.529657,14,4,24.37367515240111,-0.0265964436309718,2.5942060884158504,0.053148726123303076,1216.0270035022363,2.901145642059178,63.24337507962203,0.016920768388961373,0.031702187527282134,0.0029931044065683553,0.1356489289725836
2025-05-20 01:31:35.209188,15,2,50.80837220913565,0.8978475012578602,5.823409003158255,0.010824555444432176,38.77189837694527,1.402380159963655,473.5234922833341,0.03619495591163013,0.031015278944510994,0.006584399708195696,0.39673585825731295
2025-05-23 05:16:47.905338,2,1,55.264045368993926,-0.6953602293762504,0.7638414048848866,0.04229569937569723,436.9740563777282,2.7923508713078267,443.60105863397695,0.029446762279050544,-0.06676334099871671,0.005996942925321421,0.9921236605516479
2025-05-20 18:25:47.315172,12,5,34.91419801984031,0.40146756753292223,1.1269546413907146,0.033499485765191094,783.9473860931245,0.878289449014487,232.24336499289146,-0.025457585341302005,0.031756063274463786,0.003910034950568237,0.8224387039868714
2025-05-22 05:53:52.537753,21,5,11.661928153957316,0.6193097038498205,1.5726772907906565,0.08706964583319707,204.72329860942557,4.337066602300646,170.68811840580582,-0.04622003390893753,0.010015939338284086,0.0019261416211075273,0.19679337782319778
2025-05-19 23:06:54.473650,6,6,81.7375364910756,0.335895058387512,3.6269650276392507,0.038616187215198196,352.71946589351546,1.5776563751922859,345.58093830082805,0.010414093934520996,0.07339789896988957,0.009052581241522901,0.9862996773821492
2025-05-20 07:01:57.592667,3,1,52.31908339943945,-0.7832773876329822,0.8614928726770091,0.054501408673137165,195.73706657694294,3.243624679103266,643.0511266735631,-0.018989306123912544,0.05593379731177517,0.0058759243318169474,0.9964072305691362
2025-05-23 18:38:56.780179,7,1,37.4618418158317,0.5605767191102211,4.172960811881527,0.08976263570693611,248.85704504174691,2.8630162911070207,379.68870490089927,0.008799098595001454,-0.09547225803894284,0.0049025964668734795,0.35494176011454887
2025-05-17 08:54:42.252007,20,6,17.490346210223638,-0.37398089377783217,3.9841324667025546,0.07779567040599557,914.6478799596712,0.6111988349618837,676.3453255707847,0.04774649221347015,0.012741660591855131,0.0029243411043273822,0.2816149957330375
2025-05-18 21:30:09.767062,5,0,28.302998045316688,-0.2044133946024691,0.09571745562243351,0.041739676543873755,13.796785146820476,0.2885135807329913,331.03349123219505,0.026837346082041837,-0.07354478702463517,0.003081487000932595,0.9136336523088746
2025-05-21 04:42:32.982769,3,4,89.59762615840809,-0.20919564192153817,2.1012489934444276,0.054724958845904954,376.0348513501427,2.9621019565194535,118.412672161748,0.026492639301061018,0.04379243604970278,0.0094200875982534,0.9950586804798208
2025-05-21 06:44:56.393994,10,5,65.65225551203369,-0.14495047171180886,2.1061246494853676,0.02114208769291427,3257.428730379757,0.7124236882471674,715.9784847785255,0.02785056672171944,-0.00442648713437408,0.007249192582927306,0.9975511145637951
2025-05-19 05:35:57.866285,1,6,8.324970143223927,0.8272085064451953,2.1115340971812264,0.08747545388747671,1634.3427636057247,3.6740219621525005,389.3346281771506,0.04381572183121462,-0.029240558638465176,0.001760696898738098,0.21363899793313454
2025-05-22 05:28:59.454995,3,5,98.22569480315632,-0.7760657738203212,2.005659551121584,0.042497353299682586,2851.2746536834047,4.848015398149379,386.7706900119073,-0.01457267266217478,-0.0070698093154427655,0.010690358258006934,0.9995951800884884
2025-05-23 07:20:23.234422,17,2,45.25437484852187,0.8352571008577283,0.8260074131145678,0.014159681347912843,1385.3607380515125,3.861385906816925,201.04462002158664,0.022335214071827716,-0.07736179697499995,0.005255320860807922,0.9381297849325768
2025-05-19 04:33:22.482767,0,2,76.66648331684783,0.3558783700056334,5.493755977159455,0.09287296386358208,212.46236287781957,0.8601831832744762,573.9393409630543,0.01767274157149735,0.07959036176363224,0.008976612923983269,0.9553089523082217
2025-05-18 20:59:57.632863,23,1,36.60451509116372,-0.012815128078993654,0.9585693518344968,0.002705191767985896,1833.7417306372756,1.841384812649758,71.87070684881327,-0.0037023851629262696,0.032094920357879954,0.003975658982456505,0.7120924832011154
