timestamp,quantity,side,urgency,market_volatility,spread,depth_imbalance,volume_rate,is_maker,actual_slippage,market_impact,execution_time,participation_rate
2025-05-17 13:05:08.646272,7.856839691559566,sell,0.3477597949652353,0.018079460881568147,49.18163726070492,-0.07323820617467469,7727.13488350572,True,0.03559714520826183,0.0008823809269405647,158.07927868917133,0.06100713765199605
2025-05-23 15:20:45.626630,6.421466927388128,buy,0.2108904521842654,0.08272811825064212,43.22184173179349,-0.34633207725689386,2712.1114389516338,False,0.06476305024423948,0.009402018533873844,225.6511471750584,0.14206201489722733
2025-05-18 08:32:08.084001,5.605721997725258,sell,0.2753009079865856,0.08938698942968744,29.080794754795495,-0.22917015127529627,5513.3004050762,True,0.10848448793437017,0.004362500073415899,130.68585359251773,0.06100580326692117
2025-05-23 10:10:22.082336,9.109527722458484,sell,0.2553043568320849,0.03788216992093834,13.120951754480556,0.25668153002876115,7624.240428638526,False,0.06152353665954657,0.002172577931527548,224.71480196035634,0.0716886709519877
2025-05-18 11:26:19.795263,4.512510675523579,buy,0.3071674299951543,0.03695735016612566,23.710759371692813,-0.4499350458203838,599.3748937240805,True,0.06002926958209878,0.013355549369311596,298.29790007478846,0.4517216909923718
2025-05-23 19:09:07.309345,1.8957615134989458,buy,0.9646328688412894,0.04597231658236389,8.70277399872976,0.15325377837902476,6158.432652021168,True,0.05578185205989081,0.0006792836038991718,35.403892364629485,0.018469909023460046
2025-05-24 00:01:29.705499,3.120503095597711,buy,0.12982184741016417,0.06176887624837187,16.897565986071648,-0.43647163183965765,7906.781570706958,False,0.11196269490558498,0.0011701345807274286,200.06376615429062,0.0236796962280472
2025-05-18 05:14:37.582235,6.822114992865513,sell,0.777505241258152,0.03624087837365609,17.14149414572229,-0.499747718491371,8134.206011972271,False,0.0608214468500226,0.0014589614632939695,33.695291126002246,0.05032167847353092
2025-05-19 09:10:09.277959,2.309579434894395,sell,0.671018180317526,0.012030373787017884,6.201089783159111,-0.2508977530038594,596.1343201674594,False,0.0163709839276765,0.0022372222865303802,26.96362575915997,0.23245560841847998
2025-05-21 02:39:33.086042,7.752199301650034,sell,0.5585002341954306,0.058115194201935644,6.997136154365346,0.4614332645057502,5801.632605461404,False,0.03882441931782752,0.003727396877769071,249.09378807965942,0.08017259790996539
2025-05-18 03:38:33.592939,5.094840207704529,buy,0.5352867360056538,0.09939899341627946,6.555156577804447,0.20504324941568053,7846.891585898522,False,0.19843265657427672,0.0030978197124947567,250.9782065915464,0.038956879818706984
2025-05-17 08:17:09.159050,4.184957277181195,buy,0.6303219914628586,0.09765584405220928,7.948891180163853,-0.055330455517683674,4911.4429239929805,False,0.1588057733824543,0.00399412270373666,127.2726501070404,0.05112498312954651
2025-05-20 02:38:35.708183,3.914864888862371,buy,0.2782156798068181,0.06759237255444858,24.202792955314223,0.13038751544001603,9799.999638442725,False,0.04071147442760666,0.0012960735469269343,2.7406521325200983,0.02396856142834184
2025-05-22 18:46:52.323890,1.0787601278626617,sell,0.9205820451808318,0.058021123706737156,19.558885674459354,-0.020117827457884485,9400.14494493688,False,0.055108365917805276,0.0003196080495962712,46.315317104275394,0.006885596770145795
2025-05-22 12:55:36.198353,1.7437186623691114,sell,0.6088502836790007,0.06722113853757138,49.08010601992336,0.303537454472357,7393.68857813653,True,0.05437335610610221,0.0007609609360303673,273.12055054287777,0.014150328166582776
2025-05-22 20:34:00.148592,8.40894395556372,sell,0.4373063394359204,0.04523843238680695,30.267448277881737,0.1985143125991522,9175.077435390655,False,0.03113141083493959,0.00199012568257164,130.41692496211957,0.05498990508654395
2025-05-23 14:04:40.948345,9.95316685577851,buy,0.9537823680388138,0.05715509933282539,10.829815250301834,-0.11486057074577061,3311.571891165394,False,0.09931920219697725,0.00824562003564552,122.79145854144828,0.18033430376066822
2025-05-20 15:13:12.676250,3.7722308833373326,buy,0.7858386281017267,0.0941864536467434,29.713375345878372,0.0009189397705324787,1468.775837140452,False,0.13245996959518255,0.011611074972910213,3.4359589638104078,0.15409693383905848
2025-05-23 16:29:14.746782,3.57967487243925,sell,0.46065638251409785,0.030780828958733724,18.996981220214323,0.3640890997999353,4632.446786896805,False,0.021197969328156437,0.0011417070766638112,66.8332721884938,0.04636437334884805
2025-05-21 20:44:14.482046,7.97622303292916,sell,0.9565462760021051,0.04683705753650603,44.47630094303868,0.1850618244497303,7870.3649759763875,False,0.05453108917512162,0.002278417236858339,186.64501302237542,0.06080701256378246
2025-05-23 11:29:38.325544,8.736280576591206,sell,0.7244948007466873,0.07969597842501726,42.93745680431114,-0.0018822628517967122,1856.5411907707905,False,0.11880529658893278,0.0180011242017079,83.97702329532301,0.282340535831498
2025-05-23 01:08:40.337712,5.528953389063558,sell,0.3062984875315851,0.03336613443280825,31.916385798430657,-0.11535788999062446,3525.3937450918415,False,0.06584986589180458,0.0025117848214359206,31.12716418637886,0.09409933395543914
2025-05-19 04:36:12.814243,7.361356120804738,buy,0.5392673060583428,0.04036282399172321,12.600555008580173,0.4941166951298466,5696.317035277585,False,0.04340645601626156,0.0025037240274738202,64.18395525752358,0.07753805915522763
